page_sk,page_path,page_category,total_requests,unique_hosts,total_404,pct_404,total_bytes_sent,avg_response_time_ms,p95_response_time_ms,max_response_time_ms,slow_requests,pct_slow_requests,active_days
5088,/Darwin/MyAccount.aspx,Dynamic Page,6,6,0,0.00,6701,328.00,419.00,419,0,0.00,6
5089,/Darwin/MyAccount.aspx,Dynamic Page,11,10,0,0.00,33302,348.27,446.50,457,0,0.00,10
5090,/Darwin/MyAccount.aspx,Dynamic Page,12,6,0,0.00,39839,287.25,425.00,425,0,0.00,10
5091,/Darwin/MyAccount.aspx,Dynamic Page,14,7,0,0.00,53025,291.50,437.65,450,0,0.00,13
5092,/Darwin/MyAccount.aspx,Dynamic Page,10,7,0,0.00,46497,284.10,422.75,425,0,0.00,10
5093,/Darwin/MyAccount.aspx,Dynamic Page,15,7,0,0.00,40036,422.00,951.30,2170,0,0.00,14
5094,/Darwin/MyAccount.aspx,Dynamic Page,8,8,0,0.00,26565,359.38,459.50,477,0,0.00,8
5095,/Darwin/MyAccount.aspx,Dynamic Page,18,10,0,0.00,46343,285.50,526.50,688,0,0.00,15
5096,/Darwin/MyAccount.aspx,Dynamic Page,7,5,0,0.00,19958,340.00,448.60,457,0,0.00,6
5097,/Darwin/MyAccount.aspx,Dynamic Page,14,8,0,0.00,26604,373.29,625.80,956,0,0.00,12
5098,/Darwin/MyAccount.aspx,Dynamic Page,10,8,0,0.00,33095,315.80,425.20,427,0,0.00,10
5099,/Darwin/MyAccount.aspx,Dynamic Page,2,2,0,0.00,6643,419.00,420.80,421,0,0.00,2
5100,/Darwin/MyAccount.aspx,Dynamic Page,7,6,0,0.00,26628,253.14,382.40,386,0,0.00,7
5101,/Darwin/MyAccount.aspx,Dynamic Page,16,10,0,0.00,53006,309.81,463.00,499,0,0.00,15
5102,/Darwin/MyAccount.aspx,Dynamic Page,11,7,0,0.00,39746,319.36,433.50,445,0,0.00,9
5103,/Darwin/MyAccount.aspx,Dynamic Page,3,3,0,0.00,13236,366.00,433.30,436,0,0.00,3
5104,/Darwin/MyAccount.aspx,Dynamic Page,10,8,0,0.00,39921,260.30,421.05,426,0,0.00,9
5105,/Darwin/MyAccount.aspx,Dynamic Page,16,9,0,0.00,53127,254.75,445.50,477,0,0.00,15
5106,/Darwin/MyAccount.aspx,Dynamic Page,9,8,0,0.00,26593,345.33,417.40,419,0,0.00,9
5107,/Darwin/MyAccount.aspx,Dynamic Page,15,12,0,0.00,39732,334.60,523.40,725,0,0.00,14
5108,/Darwin/MyAccount.aspx,Dynamic Page,6,6,0,0.00,13337,289.67,409.00,418,0,0.00,6
5109,/Darwin/MyAccount.aspx,Dynamic Page,22,16,0,0.00,66251,364.32,714.60,929,0,0.00,21
5110,/Darwin/MyAccount.aspx,Dynamic Page,10,6,0,0.00,13322,309.40,451.20,480,0,0.00,9
5111,/Darwin/MyAccount.aspx,Dynamic Page,10,8,0,0.00,39927,288.30,439.00,457,0,0.00,8
5112,/Darwin/MyAccount.aspx,Dynamic Page,10,7,0,0.00,39757,315.00,607.20,735,0,0.00,9
5113,/Darwin/MyAccount.aspx,Dynamic Page,11,7,0,0.00,26570,301.00,426.00,430,0,0.00,10
5114,/Darwin/MyAccount.aspx,Dynamic Page,9,6,0,0.00,39808,372.11,436.60,443,0,0.00,9
5115,/Darwin/MyAccount.aspx,Dynamic Page,2,2,0,0.00,13410,80.00,100.70,103,0,0.00,1
5116,/Darwin/MyAccount.aspx,Dynamic Page,12,10,0,0.00,19882,328.58,431.95,449,0,0.00,11
5117,/Darwin/MyAccount.aspx,Dynamic Page,13,10,0,0.00,53170,306.92,433.80,444,0,0.00,13
5118,/Darwin/MyAccount.aspx,Dynamic Page,12,11,0,0.00,39782,338.08,599.30,728,0,0.00,12
5119,/Darwin/MyAccount.aspx,Dynamic Page,14,10,0,0.00,53308,301.07,427.55,436,0,0.00,13
5120,/Darwin/MyAccount.aspx,Dynamic Page,8,7,0,0.00,33192,373.00,571.35,641,0,0.00,7
5121,/Darwin/MyAccount.aspx,Dynamic Page,10,7,0,0.00,46443,255.30,430.55,467,0,0.00,9
5122,/Darwin/MyAccount.aspx,Dynamic Page,6,6,0,0.00,20049,296.67,428.75,434,0,0.00,6
5123,/Darwin/MyAccount.aspx,Dynamic Page,11,8,0,0.00,53184,279.64,456.50,472,0,0.00,11
5124,/Darwin/MyAccount.aspx,Dynamic Page,15,11,0,0.00,66469,344.00,435.80,454,0,0.00,12
5125,/Darwin/MyAccount.aspx,Dynamic Page,9,8,0,0.00,19998,374.67,440.60,455,0,0.00,9
5126,/Darwin/MyAccount.aspx,Dynamic Page,8,6,0,0.00,26510,274.00,445.50,449,0,0.00,8
5127,/Darwin/MyAccount.aspx,Dynamic Page,2,2,0,0.00,13316,185.50,258.85,267,0,0.00,2
5128,/Darwin/MyAccount.aspx,Dynamic Page,2,2,0,0.00,13316,188.00,261.80,270,0,0.00,2
5129,/Darwin/MyAccount.aspx,Dynamic Page,2,2,0,0.00,13316,246.50,375.65,390,0,0.00,2
5130,/Darwin/MyAccount.aspx,Dynamic Page,3,3,0,0.00,20015,152.67,256.00,273,0,0.00,2
5131,/Darwin/MyAccount.aspx,Dynamic Page,4,4,0,0.00,26582,215.75,383.70,408,0,0.00,4
5132,/Darwin/MyAccount.aspx,Dynamic Page,9,6,0,0.00,39727,254.11,419.20,422,0,0.00,9
5133,/Darwin/MyAccount.aspx,Dynamic Page,10,8,0,0.00,53104,290.60,417.55,418,0,0.00,10
5134,/Darwin/MyAccount.aspx,Dynamic Page,8,7,0,0.00,39858,338.75,474.15,485,0,0.00,7
5135,/Darwin/MyAccount.aspx,Dynamic Page,8,5,0,0.00,19869,395.50,800.25,1012,0,0.00,8
5136,/Darwin/MyAccount.aspx,Dynamic Page,10,8,0,0.00,46544,317.10,570.25,694,0,0.00,9
5137,/Darwin/MyAccount.aspx,Dynamic Page,7,4,0,0.00,13271,388.14,867.00,1074,0,0.00,7
5138,/Darwin/MyAccount.aspx,Dynamic Page,10,9,0,0.00,39875,307.50,421.10,422,0,0.00,10
5139,/Darwin/MyAccount.aspx,Dynamic Page,6,5,0,0.00,19887,373.83,431.25,432,0,0.00,6
5140,/Darwin/MyAccount.aspx,Dynamic Page,14,8,0,0.00,39913,323.00,419.85,427,0,0.00,13
5141,/Darwin/MyAccount.aspx,Dynamic Page,9,5,0,0.00,33313,252.89,380.00,382,0,0.00,8
5142,/Darwin/MyAccount.aspx,Dynamic Page,11,10,0,0.00,26615,421.36,602.00,739,0,0.00,11
5143,/Darwin/MyAccount.aspx,Dynamic Page,13,10,0,0.00,59739,342.92,430.60,439,0,0.00,13
5144,/Darwin/MyAccount.aspx,Dynamic Page,5,3,0,0.00,19935,428.40,432.60,433,0,0.00,4
5145,/Darwin/MyAccount.aspx,Dynamic Page,12,8,0,0.00,19951,324.92,423.00,423,0,0.00,12
5146,/Darwin/MyAccount.aspx,Dynamic Page,11,5,0,0.00,19885,301.82,434.00,449,0,0.00,11
5147,/Darwin/MyAccount.aspx,Dynamic Page,16,12,0,0.00,53006,298.63,444.25,460,0,0.00,14
5148,/Darwin/MyAccount.aspx,Dynamic Page,15,8,0,0.00,59745,290.20,453.50,471,0,0.00,15
5149,/Darwin/MyAccount.aspx,Dynamic Page,8,7,0,0.00,19922,420.00,514.80,540,0,0.00,8
5150,/Darwin/MyAccount.aspx,Dynamic Page,15,8,0,0.00,53062,311.47,531.20,730,0,0.00,12
5151,/Darwin/MyAccount.aspx,Dynamic Page,2,2,0,0.00,6702,263.50,408.85,425,0,0.00,2
5152,/Darwin/MyAccount.aspx,Dynamic Page,2,2,0,0.00,13322,191.50,271.15,280,0,0.00,2
5153,/Darwin/MyAccount.aspx,Dynamic Page,10,10,0,0.00,19881,334.00,437.55,438,0,0.00,10
5154,/Darwin/MyAccount.aspx,Dynamic Page,14,8,0,0.00,39808,321.86,416.05,418,0,0.00,14
5155,/Darwin/MyAccount.aspx,Dynamic Page,8,5,0,0.00,33255,275.50,418.45,423,0,0.00,8
5156,/Darwin/MyAccount.aspx,Dynamic Page,13,6,0,0.00,13250,321.08,446.80,481,0,0.00,12
5157,/Darwin/MyAccount.aspx,Dynamic Page,13,11,0,0.00,26621,377.69,575.60,728,0,0.00,13
5158,/Darwin/MyAccount.aspx,Dynamic Page,6,6,0,0.00,26491,344.33,411.50,415,0,0.00,6
5159,/Darwin/MyAccount.aspx,Dynamic Page,18,9,0,0.00,59718,350.00,532.40,784,0,0.00,18
5160,/Darwin/MyAccount.aspx,Dynamic Page,12,9,0,0.00,39940,335.67,690.10,931,0,0.00,12
5161,/Darwin/MyAccount.aspx,Dynamic Page,14,8,0,0.00,46460,299.93,438.05,440,0,0.00,13
5162,/Darwin/MyAccount.aspx,Dynamic Page,13,11,0,0.00,60019,314.00,448.20,450,0,0.00,12
5163,/Darwin/MyAccount.aspx,Dynamic Page,9,8,0,0.00,46469,302.33,430.00,434,0,0.00,9
5164,/Darwin/MyAccount.aspx,Dynamic Page,12,8,0,0.00,39826,288.25,417.25,420,0,0.00,11
5165,/Darwin/MyAccount.aspx,Dynamic Page,18,10,0,0.00,53107,306.33,441.40,472,0,0.00,15
5166,/Darwin/MyAccount.aspx,Dynamic Page,20,12,0,0.00,79564,371.95,494.35,1033,0,0.00,19
5167,/Darwin/MyAccount.aspx,Dynamic Page,15,10,0,0.00,66278,288.33,423.80,428,0,0.00,12
5168,/Darwin/MyAccount.aspx,Dynamic Page,10,7,0,0.00,26581,358.20,464.55,483,0,0.00,10
5169,/Darwin/MyAccount.aspx,Dynamic Page,7,7,0,0.00,33308,251.43,429.50,434,0,0.00,7
5170,/Darwin/MyAccount.aspx,Dynamic Page,5,5,0,0.00,26721,365.80,485.20,494,0,0.00,4
5171,/Darwin/MyAccount.aspx,Dynamic Page,8,4,0,0.00,26613,304.25,420.45,432,0,0.00,8
5172,/Darwin/MyAccount.aspx,Dynamic Page,14,8,0,0.00,66593,268.07,435.05,450,0,0.00,11
5173,/Darwin/MyAccount.aspx,Dynamic Page,13,8,0,0.00,53234,278.54,470.40,510,0,0.00,12
5174,/Darwin/MyAccount.aspx,Dynamic Page,10,10,0,0.00,46429,452.80,760.85,782,0,0.00,9
5175,/Darwin/MyAccount.aspx,Dynamic Page,2,2,0,0.00,6703,271.50,424.05,441,0,0.00,2
5176,/Darwin/MyAccount.aspx,Dynamic Page,13,7,0,0.00,33143,320.69,567.00,726,0,0.00,12
5177,/Darwin/MyAccount.aspx,Dynamic Page,15,13,0,0.00,39952,318.20,420.80,425,0,0.00,15
5178,/Darwin/MyAccount.aspx,Dynamic Page,10,8,0,0.00,39852,364.30,670.35,840,0,0.00,10
5179,/Darwin/MyAccount.aspx,Dynamic Page,3,3,0,0.00,19979,302.00,416.80,420,0,0.00,3
5180,/Darwin/MyAccount.aspx,Dynamic Page,10,7,0,0.00,39822,295.00,487.90,496,0,0.00,9
5181,/Darwin/MyAccount.aspx,Dynamic Page,11,7,0,0.00,26565,308.45,421.50,425,0,0.00,11
5182,/Darwin/MyAccount.aspx,Dynamic Page,12,8,0,0.00,33209,330.17,426.85,434,0,0.00,12
5183,/Darwin/MyAccount.aspx,Dynamic Page,12,6,0,0.00,39809,282.33,428.35,441,0,0.00,12
5184,/Darwin/MyAccount.aspx,Dynamic Page,11,6,0,0.00,26475,288.91,436.00,457,0,0.00,11
5185,/Darwin/MyAccount.aspx,Dynamic Page,15,10,0,0.00,53133,314.53,484.70,533,0,0.00,15
5186,/Darwin/MyAccount.aspx,Dynamic Page,11,9,0,0.00,33230,454.09,750.00,1026,0,0.00,11
5187,/Darwin/MyAccount.aspx,Dynamic Page,7,3,0,0.00,6623,262.71,400.20,420,0,0.00,7
5188,/Darwin/MyAccount.aspx,Dynamic Page,6,5,0,0.00,33361,314.50,431.00,432,0,0.00,6
5189,/Darwin/MyAccount.aspx,Dynamic Page,9,5,0,0.00,46495,285.33,424.80,426,0,0.00,9
5190,/Darwin/MyAccount.aspx,Dynamic Page,6,6,0,0.00,19894,447.00,798.25,921,0,0.00,6
5191,/Darwin/MyAccount.aspx,Dynamic Page,14,8,0,0.00,46476,358.36,427.15,433,0,0.00,12
5192,/Darwin/MyAccount.aspx,Dynamic Page,10,9,0,0.00,33313,327.10,448.85,470,0,0.00,10
5193,/Darwin/MyAccount.aspx,Dynamic Page,8,7,0,0.00,26488,301.88,452.50,470,0,0.00,8
5194,/Darwin/MyAccount.aspx,Dynamic Page,6,6,0,0.00,33293,280.83,416.50,423,0,0.00,6
5195,/Darwin/MyAccount.aspx,Dynamic Page,10,6,0,0.00,33222,283.60,418.30,421,0,0.00,10
5196,/Darwin/MyAccount.aspx,Dynamic Page,13,9,0,0.00,33236,305.08,427.00,430,0,0.00,11
5197,/Darwin/MyAccount.aspx,Dynamic Page,6,6,0,0.00,20029,391.67,443.75,445,0,0.00,6
5198,/Darwin/MyAccount.aspx,Dynamic Page,7,5,0,0.00,13366,367.86,425.30,428,0,0.00,7
5199,/Darwin/MyAccount.aspx,Dynamic Page,3,3,0,0.00,0,405.00,418.80,419,0,0.00,3
5200,/Darwin/MyAccount.aspx,Dynamic Page,8,4,0,0.00,20039,290.25,393.35,400,0,0.00,8
5201,/Darwin/MyAccount.aspx,Dynamic Page,12,8,0,0.00,46612,314.17,446.65,467,0,0.00,10
5202,/Darwin/MyAccount.aspx,Dynamic Page,8,7,0,0.00,39946,254.75,416.90,419,0,0.00,8
5203,/Darwin/MyAccount.aspx,Dynamic Page,5,4,0,0.00,13265,446.00,635.40,688,0,0.00,5
5204,/Darwin/MyAccount.aspx,Dynamic Page,21,13,0,0.00,79878,287.14,426.00,438,0,0.00,19
5205,/Darwin/MyAccount.aspx,Dynamic Page,12,10,0,0.00,46713,303.67,576.75,728,0,0.00,11
5206,/Darwin/MyAccount.aspx,Dynamic Page,11,7,0,0.00,46444,385.73,456.50,469,0,0.00,9
5207,/Darwin/MyAccount.aspx,Dynamic Page,18,12,0,0.00,66282,350.94,732.15,733,0,0.00,16
5208,/Darwin/MyAccount.aspx,Dynamic Page,2,2,0,0.00,0,408.00,428.70,431,0,0.00,2
5209,/Darwin/MyAccount.aspx,Dynamic Page,7,7,0,0.00,26652,403.00,851.80,1033,0,0.00,7
5210,/Darwin/MyAccount.aspx,Dynamic Page,12,7,0,0.00,19882,384.67,580.00,723,0,0.00,12
5211,/Darwin/MyAccount.aspx,Dynamic Page,8,8,0,0.00,26687,295.50,428.90,431,0,0.00,8
5212,/Darwin/MyAccount.aspx,Dynamic Page,8,6,0,0.00,26660,250.13,410.30,418,0,0.00,8
5213,/Darwin/MyAccount.aspx,Dynamic Page,12,8,0,0.00,19957,365.92,437.75,457,0,0.00,10
5214,/Darwin/MyAccount.aspx,Dynamic Page,2,1,0,0.00,0,410.50,428.05,430,0,0.00,2
5215,/Darwin/MyAccount.aspx,Dynamic Page,15,11,0,0.00,53213,296.73,434.00,448,0,0.00,14
5216,/Darwin/MyAccount.aspx,Dynamic Page,12,10,0,0.00,49105,309.75,479.65,522,0,0.00,10
5217,/Darwin/MyAccount.aspx,Dynamic Page,15,13,0,0.00,39827,335.00,430.60,432,0,0.00,14
5218,/Darwin/MyAccount.aspx,Dynamic Page,8,6,0,0.00,13274,420.13,461.30,462,0,0.00,7
5219,/Darwin/MyAccount.aspx,Dynamic Page,11,9,0,0.00,46523,276.45,433.50,450,0,0.00,11
5220,/Darwin/MyAccount.aspx,Dynamic Page,5,5,0,0.00,6707,338.60,412.80,416,0,0.00,5
5221,/Darwin/MyAccount.aspx,Dynamic Page,18,12,0,0.00,33130,352.17,433.25,480,0,0.00,18
5222,/Darwin/MyAccount.aspx,Dynamic Page,8,4,0,0.00,26499,293.50,467.35,495,0,0.00,7
5223,/Darwin/MyAccount.aspx,Dynamic Page,10,7,0,0.00,39784,227.40,443.30,464,0,0.00,10
5224,/Darwin/MyAccount.aspx,Dynamic Page,10,6,0,0.00,33123,330.80,451.60,466,0,0.00,9
5225,/Darwin/MyAccount.aspx,Dynamic Page,8,8,0,0.00,33129,331.75,438.55,441,0,0.00,8
5226,/Darwin/MyAccount.aspx,Dynamic Page,9,7,0,0.00,19866,318.56,424.20,429,0,0.00,8
5227,/Darwin/MyAccount.aspx,Dynamic Page,12,10,0,0.00,33245,429.33,736.00,1055,0,0.00,12
5228,/Darwin/MyAccount.aspx,Dynamic Page,4,4,0,0.00,6621,276.50,460.75,466,0,0.00,4
5229,/Darwin/MyAccount.aspx,Dynamic Page,3,3,0,0.00,6710,301.00,415.40,419,0,0.00,3
5230,/Darwin/MyAccount.aspx,Dynamic Page,17,12,0,0.00,59814,356.18,727.00,739,0,0.00,14
5231,/Darwin/MyAccount.aspx,Dynamic Page,1,1,0,0.00,0,396.00,396.00,396,0,0.00,1
5232,/Darwin/MyAccount.aspx,Dynamic Page,11,10,0,0.00,46668,268.82,418.50,419,0,0.00,10
5233,/Darwin/MyAccount.aspx,Dynamic Page,11,8,0,0.00,33163,252.91,436.00,438,0,0.00,10
5234,/Darwin/MyAccount.aspx,Dynamic Page,13,8,0,0.00,26617,318.08,554.80,733,0,0.00,11
5235,/Darwin/MyAccount.aspx,Dynamic Page,4,4,0,0.00,19951,282.50,402.60,426,0,0.00,4
5236,/Darwin/MyAccount.aspx,Dynamic Page,13,9,0,0.00,46497,248.46,423.00,423,0,0.00,12
5237,/Darwin/MyAccount.aspx,Dynamic Page,19,13,0,0.00,46363,359.95,725.30,728,0,0.00,16
5238,/Darwin/MyAccount.aspx,Dynamic Page,10,7,0,0.00,39751,313.00,419.10,420,0,0.00,9
5239,/Darwin/MyAccount.aspx,Dynamic Page,8,6,0,0.00,26468,289.75,417.95,426,0,0.00,8
5240,/Darwin/MyAccount.aspx,Dynamic Page,11,9,0,0.00,39973,277.64,453.50,491,0,0.00,11
5241,/Darwin/MyAccount.aspx,Dynamic Page,10,9,0,0.00,39828,313.90,432.75,435,0,0.00,10
5242,/Darwin/MyAccount.aspx,Dynamic Page,18,14,0,0.00,73101,309.94,445.30,464,0,0.00,18
5243,/Darwin/MyAccount.aspx,Dynamic Page,3,1,0,0.00,6614,246.00,337.10,353,0,0.00,3
5244,/Darwin/MyAccount.aspx,Dynamic Page,7,7,0,0.00,19952,298.86,425.90,428,0,0.00,7
5245,/Darwin/MyAccount.aspx,Dynamic Page,9,7,0,0.00,19867,364.44,455.20,474,0,0.00,7
5246,/Darwin/MyAccount.aspx,Dynamic Page,14,8,0,0.00,33099,321.86,554.10,740,0,0.00,13
5247,/Darwin/MyAccount.aspx,Dynamic Page,6,5,0,0.00,19867,363.67,476.75,492,0,0.00,6
5248,/Darwin/MyAccount.aspx,Dynamic Page,7,7,0,0.00,26639,238.71,433.70,455,0,0.00,7
5249,/Darwin/MyAccount.aspx,Dynamic Page,9,7,0,0.00,26628,301.89,451.80,467,0,0.00,9
5250,/Darwin/MyAccount.aspx,Dynamic Page,11,8,0,0.00,33287,298.36,438.00,446,0,0.00,11
5251,/Darwin/MyAccount.aspx,Dynamic Page,7,7,0,0.00,26580,368.71,486.40,502,0,0.00,7
5252,/Darwin/MyAccount.aspx,Dynamic Page,16,9,0,0.00,53123,323.31,444.25,445,0,0.00,15
5253,/Darwin/MyAccount.aspx,Dynamic Page,20,14,0,0.00,59846,291.95,421.20,425,0,0.00,18
5254,/Darwin/MyAccount.aspx,Dynamic Page,5,4,0,0.00,19957,272.00,430.80,433,0,0.00,5
5255,/Darwin/MyAccount.aspx,Dynamic Page,17,8,0,0.00,39852,324.47,523.60,730,0,0.00,13
5256,/Darwin/MyAccount.aspx,Dynamic Page,2,2,0,0.00,6704,253.50,394.35,410,0,0.00,2
5257,/Darwin/MyAccount.aspx,Dynamic Page,2,2,0,0.00,6698,241.50,370.65,385,0,0.00,2
5258,/Darwin/MyAccount.aspx,Dynamic Page,2,2,0,0.00,6699,263.50,412.45,429,0,0.00,2
5259,/Darwin/MyAccount.aspx,Dynamic Page,13,10,0,0.00,26612,329.23,437.00,449,0,0.00,11
5260,/Darwin/MyAccount.aspx,Dynamic Page,9,7,0,0.00,33235,311.22,425.60,426,0,0.00,9
5261,/Darwin/MyAccount.aspx,Dynamic Page,5,3,0,0.00,33144,242.60,398.60,440,0,0.00,4
5262,/Darwin/MyAccount.aspx,Dynamic Page,12,10,0,0.00,59673,324.83,435.00,446,0,0.00,11
5263,/Darwin/MyAccount.aspx,Dynamic Page,13,10,0,0.00,59782,262.08,455.00,470,0,0.00,13
5264,/Darwin/MyAccount.aspx,Dynamic Page,11,9,0,0.00,26499,360.45,425.50,430,0,0.00,9
5265,/Darwin/MyAccount.aspx,Dynamic Page,9,7,0,0.00,19854,392.78,589.40,689,0,0.00,9
5266,/Darwin/MyAccount.aspx,Dynamic Page,9,7,0,0.00,26652,266.11,426.20,429,0,0.00,9
5267,/Darwin/MyAccount.aspx,Dynamic Page,8,7,0,0.00,33273,396.13,701.20,851,0,0.00,7
5268,/Darwin/MyAccount.aspx,Dynamic Page,12,11,0,0.00,46528,373.67,435.90,437,0,0.00,12
5269,/Darwin/MyAccount.aspx,Dynamic Page,3,3,0,0.00,13354,381.33,405.60,409,0,0.00,3
5270,/Darwin/MyAccount.aspx,Dynamic Page,10,5,0,0.00,19933,248.60,425.00,425,0,0.00,9
5271,/Darwin/MyAccount.aspx,Dynamic Page,8,8,0,0.00,33210,326.88,463.60,472,0,0.00,8
5272,/Darwin/MyAccount.aspx,Dynamic Page,5,5,0,0.00,33297,301.20,437.40,449,0,0.00,5
5273,/Darwin/MyAccount.aspx,Dynamic Page,4,4,0,0.00,6720,379.50,438.95,443,0,0.00,4
5274,/Darwin/MyAccount.aspx,Dynamic Page,1,1,0,0.00,6706,99.00,99.00,99,0,0.00,1
5275,/Darwin/MyAccount.aspx,Dynamic Page,3,3,0,0.00,0,309.67,419.90,423,0,0.00,3
5276,/Darwin/MyAccount.aspx,Dynamic Page,15,8,0,0.00,53149,323.40,514.40,730,0,0.00,14
5277,/Darwin/MyAccount.aspx,Dynamic Page,16,7,0,0.00,46238,271.13,435.75,468,0,0.00,16
5278,/Darwin/MyAccount.aspx,Dynamic Page,11,7,0,0.00,26721,246.36,440.00,454,0,0.00,10
5279,/Darwin/MyAccount.aspx,Dynamic Page,11,7,0,0.00,46439,284.82,449.00,452,0,0.00,11
5280,/Darwin/MyAccount.aspx,Dynamic Page,9,8,0,0.00,33214,354.56,448.60,451,0,0.00,7
5281,/Darwin/MyAccount.aspx,Dynamic Page,10,7,0,0.00,39827,270.40,454.05,468,0,0.00,10
5282,/Darwin/MyAccount.aspx,Dynamic Page,9,6,0,0.00,26566,269.89,447.40,471,0,0.00,9
5283,/Darwin/MyAccount.aspx,Dynamic Page,11,8,0,0.00,39928,318.82,450.00,475,0,0.00,11
5284,/Darwin/MyAccount.aspx,Dynamic Page,13,5,0,0.00,53077,319.15,429.60,435,0,0.00,13
5285,/Darwin/MyAccount.aspx,Dynamic Page,1,1,0,0.00,6707,98.00,98.00,98,0,0.00,1
5286,/Darwin/MyAccount.aspx,Dynamic Page,14,10,0,0.00,59754,311.57,425.70,440,0,0.00,13
5287,/Darwin/MyAccount.aspx,Dynamic Page,6,6,0,0.00,13320,305.83,414.75,418,0,0.00,6
5288,/Darwin/MyAccount.aspx,Dynamic Page,19,9,0,0.00,66331,310.21,478.90,910,0,0.00,16
5289,/Darwin/MyAccount.aspx,Dynamic Page,9,4,0,0.00,33114,243.00,441.60,482,0,0.00,9
5290,/Darwin/MyAccount.aspx,Dynamic Page,23,19,0,0.00,39770,344.70,431.60,441,0,0.00,20
5291,/Darwin/MyAccount.aspx,Dynamic Page,15,10,0,0.00,46572,265.07,427.90,444,0,0.00,15
5292,/Darwin/MyAccount.aspx,Dynamic Page,10,5,0,0.00,33173,316.60,442.50,465,0,0.00,10
5293,/Darwin/MyAccount.aspx,Dynamic Page,8,6,0,0.00,26503,309.00,427.75,433,0,0.00,8
5294,/Darwin/MyAccount.aspx,Dynamic Page,13,10,0,0.00,26585,328.15,470.20,475,0,0.00,13
5295,/Darwin/MyAccount.aspx,Dynamic Page,6,4,0,0.00,19873,316.67,436.75,443,0,0.00,6
5296,/Darwin/MyAccount.aspx,Dynamic Page,10,7,0,0.00,39739,317.50,432.25,439,0,0.00,9
5297,/Darwin/MyAccount.aspx,Dynamic Page,9,6,0,0.00,13220,307.33,414.60,415,0,0.00,9
5298,/Darwin/MyAccount.aspx,Dynamic Page,9,5,0,0.00,13248,334.78,416.60,417,0,0.00,9
5299,/Darwin/MyAccount.aspx,Dynamic Page,11,5,0,0.00,39674,332.00,770.00,1123,0,0.00,10
5300,/Darwin/MyAccount.aspx,Dynamic Page,10,6,0,0.00,26496,280.10,412.00,421,0,0.00,8
5301,/Darwin/MyAccount.aspx,Dynamic Page,9,8,0,0.00,26538,301.33,434.20,443,0,0.00,8
5302,/Darwin/MyAccount.aspx,Dynamic Page,16,10,0,0.00,26585,342.19,507.50,731,0,0.00,11
5303,/Darwin/MyAccount.aspx,Dynamic Page,9,7,0,0.00,26581,322.44,418.00,420,0,0.00,9
5304,/Darwin/MyAccount.aspx,Dynamic Page,12,7,0,0.00,39840,303.75,470.45,471,0,0.00,12
5305,/Darwin/MyAccount.aspx,Dynamic Page,17,10,0,0.00,46495,273.24,459.60,514,0,0.00,14
5306,/Darwin/MyAccount.aspx,Dynamic Page,13,11,0,0.00,53260,323.15,434.40,438,0,0.00,12
5307,/Darwin/MyAccount.aspx,Dynamic Page,18,11,0,0.00,59800,317.28,472.60,493,0,0.00,17
5308,/Darwin/MyAccount.aspx,Dynamic Page,13,8,0,0.00,19982,312.08,443.40,483,0,0.00,13
5309,/Darwin/MyAccount.aspx,Dynamic Page,7,5,0,0.00,26516,297.57,414.10,415,0,0.00,7
5310,/Darwin/MyAccount.aspx,Dynamic Page,19,8,0,0.00,39648,276.63,395.40,399,0,0.00,17
5311,/Darwin/MyAccount.aspx,Dynamic Page,13,10,0,0.00,46462,298.15,431.00,440,0,0.00,13
5312,/Darwin/MyAccount.aspx,Dynamic Page,14,13,0,0.00,46563,312.50,424.75,428,0,0.00,14
5313,/Darwin/MyAccount.aspx,Dynamic Page,16,14,0,0.00,59746,345.50,441.00,462,0,0.00,16
5314,/Darwin/MyAccount.aspx,Dynamic Page,9,5,0,0.00,19869,353.78,407.80,415,0,0.00,9
5315,/Darwin/MyAccount.aspx,Dynamic Page,12,6,0,0.00,33130,309.33,411.75,431,0,0.00,12
5316,/Darwin/MyAccount.aspx,Dynamic Page,7,7,0,0.00,26495,375.14,463.00,484,0,0.00,7
5317,/Darwin/MyAccount.aspx,Dynamic Page,5,4,0,0.00,13236,205.80,352.00,383,0,0.00,5
5318,/Darwin/MyAccount.aspx,Dynamic Page,11,7,0,0.00,33128,323.27,478.50,511,0,0.00,10
5319,/Darwin/MyAccount.aspx,Dynamic Page,8,8,0,0.00,33196,349.25,429.20,432,0,0.00,8
5320,/Darwin/MyAccount.aspx,Dynamic Page,9,8,0,0.00,13236,361.22,431.60,434,0,0.00,9
5321,/Darwin/MyAccount.aspx,Dynamic Page,7,5,0,0.00,19824,246.86,369.00,375,0,0.00,6
5322,/Darwin/MyAccount.aspx,Dynamic Page,5,3,0,0.00,19884,251.80,351.40,378,0,0.00,5
5323,/Darwin/MyAccount.aspx,Dynamic Page,22,14,0,0.00,79820,352.05,601.65,837,0,0.00,21
5324,/Darwin/MyAccount.aspx,Dynamic Page,17,11,0,0.00,59721,341.76,445.00,485,0,0.00,16
5325,/Darwin/MyAccount.aspx,Dynamic Page,8,6,0,0.00,19906,303.00,456.25,472,0,0.00,8
5326,/Darwin/MyAccount.aspx,Dynamic Page,5,3,0,0.00,19870,309.40,501.60,524,0,0.00,5
