date_sk,date,day_name,hour,time_band,total_requests,unique_pages,unique_hosts,total_404,pct_404,avg_response_time_ms,p95_response_time_ms,total_bytes_sent,crawler_requests,pct_crawler,slow_requests,pct_slow_requests
20091211,2009-12-11,Friday,13,Afternoon,56,40,9,7,12.50,589.96,1464.75,0,15,26.79,0,0.00
20091211,2009-12-11,Friday,14,Afternoon,41,38,3,4,9.76,353.17,1034.00,0,18,43.90,0,0.00
20091211,2009-12-11,Friday,15,Afternoon,179,72,9,21,11.73,418.43,1141.30,0,22,12.29,0,0.00
20091211,2009-12-11,Friday,16,Afternoon,52,41,4,8,15.38,454.56,1401.35,0,14,26.92,0,0.00
20091211,2009-12-11,Friday,17,Afternoon,25,24,4,2,8.00,504.96,1402.00,0,8,32.00,0,0.00
20091211,2009-12-11,Friday,18,Evening,56,37,5,4,7.14,504.23,1383.50,0,12,21.43,0,0.00
20091211,2009-12-11,Friday,19,Evening,31,31,4,0,0.00,739.35,1555.50,0,29,93.55,0,0.00
20091211,2009-12-11,Friday,20,Evening,44,44,5,2,4.55,525.75,972.25,0,42,95.45,0,0.00
20091211,2009-12-11,Friday,21,Evening,46,44,5,3,6.52,552.07,1060.75,0,44,95.65,0,0.00
20091211,2009-12-11,Friday,22,Evening,40,39,4,3,7.50,589.60,1246.20,0,40,100.00,0,0.00
20091211,2009-12-11,Friday,23,Evening,51,50,4,1,1.96,455.75,862.00,0,37,72.55,0,0.00
20091213,2009-12-13,Sunday,0,Early Morning,17,17,2,0,0.00,1073.82,2527.40,0,17,100.00,1,5.88
20091213,2009-12-13,Sunday,1,Early Morning,20,20,3,1,5.00,754.95,1718.05,0,20,100.00,0,0.00
20091213,2009-12-13,Sunday,2,Early Morning,104,93,3,11,10.58,407.63,1160.75,0,16,15.38,0,0.00
20091213,2009-12-13,Sunday,3,Early Morning,24,24,3,1,4.17,658.33,1133.55,0,23,95.83,0,0.00
20091213,2009-12-13,Sunday,4,Early Morning,35,35,3,2,5.71,566.91,1225.90,0,19,54.29,0,0.00
20091213,2009-12-13,Sunday,5,Early Morning,41,39,4,3,7.32,688.88,1244.00,0,26,63.41,1,2.44
20091213,2009-12-13,Sunday,6,Morning,18,18,2,0,0.00,810.61,1433.95,0,18,100.00,0,0.00
20091213,2009-12-13,Sunday,7,Morning,135,76,4,6,4.44,350.90,884.80,0,21,15.56,0,0.00
20091213,2009-12-13,Sunday,8,Morning,18,18,2,0,0.00,893.17,1345.25,0,18,100.00,0,0.00
20091213,2009-12-13,Sunday,9,Morning,29,29,2,0,0.00,718.41,988.60,0,29,100.00,0,0.00
20091213,2009-12-13,Sunday,10,Morning,26,24,5,3,11.54,643.04,996.25,0,24,92.31,0,0.00
20091213,2009-12-13,Sunday,11,Morning,35,34,3,3,8.57,1073.14,3239.90,0,18,51.43,0,0.00
20091213,2009-12-13,Sunday,12,Afternoon,22,22,3,0,0.00,855.18,1155.80,0,21,95.45,0,0.00
20091213,2009-12-13,Sunday,13,Afternoon,89,66,5,22,24.72,692.25,1860.20,0,21,23.60,1,1.12
20091213,2009-12-13,Sunday,14,Afternoon,189,117,4,28,14.81,458.69,1134.20,0,21,11.11,2,1.06
20091213,2009-12-13,Sunday,15,Afternoon,58,43,5,4,6.90,455.17,973.45,0,28,48.28,0,0.00
20091213,2009-12-13,Sunday,16,Afternoon,31,31,2,0,0.00,745.06,1140.00,0,31,100.00,0,0.00
20091213,2009-12-13,Sunday,17,Afternoon,37,34,4,4,10.81,667.19,1444.00,0,21,56.76,0,0.00
20091213,2009-12-13,Sunday,18,Evening,118,72,4,20,16.95,373.83,914.20,0,22,18.64,0,0.00
20091213,2009-12-13,Sunday,19,Evening,22,22,3,1,4.55,791.41,1475.75,0,22,100.00,0,0.00
20091213,2009-12-13,Sunday,20,Evening,122,105,5,7,5.74,678.48,1464.55,0,81,66.39,0,0.00
20091213,2009-12-13,Sunday,21,Evening,99,93,5,5,5.05,540.26,887.30,0,79,79.80,0,0.00
