date_sk,date,day_name,hour,time_band,total_requests,unique_pages,unique_hosts,total_404,pct_404,avg_response_time_ms,p95_response_time_ms,total_bytes_sent,crawler_requests,pct_crawler,slow_requests,pct_slow_requests
20110427,2011-04-27,Wednesday,4,Early Morning,28,24,5,2,7.14,994.0,6192.8,304459,13,46.43,2,7.14
20110209,2011-02-09,Wednesday,10,Morning,156,109,11,9,5.77,560.0,945.75,18358931,9,5.77,2,1.28
20101215,2010-12-15,Wednesday,3,Early Morning,45,27,14,4,8.89,1697.0,6291.8,831203,16,35.56,4,8.89
20110209,2011-02-09,Wednesday,1,Early Morning,23,18,8,5,21.74,3119.0,12127.6,317824,7,30.43,3,13.04
20110510,2011-05-10,Tuesday,3,Early Morning,40,33,7,6,15.0,793.0,3424.0,265966,34,85.0,2,5.0
20110510,2011-05-10,Tuesday,2,Early Morning,30,27,4,4,13.33,1346.0,8590.6,139668,26,86.67,4,13.33
20110130,2011-01-30,Sunday,10,Morning,51,45,7,3,5.88,2511.0,21971.0,1558230,36,70.59,5,9.8
20101027,2010-10-27,Wednesday,3,Early Morning,37,29,5,5,13.51,2694.0,9224.0,314149,10,27.03,4,10.81
20101025,2010-10-25,Monday,6,Morning,35,32,5,4,11.43,1213.0,4991.2,263347,12,34.29,2,5.71
20100916,2010-09-16,Thursday,15,Afternoon,136,113,8,8,5.88,2127.0,5170.5,930543,14,10.29,8,5.88
20101126,2010-11-26,Friday,5,Early Morning,38,26,9,6,15.79,1527.0,4369.6,774486,9,23.68,2,5.26
20110510,2011-05-10,Tuesday,1,Early Morning,49,45,7,4,8.16,1049.0,2674.8,323753,46,93.88,2,4.08
20101202,2010-12-02,Thursday,13,Afternoon,80,43,8,11,13.75,742.0,2548.05,622285,14,17.5,2,2.5
20110424,2011-04-24,Sunday,23,Evening,117,55,8,16,13.68,811.0,2144.6,972253,14,11.97,3,2.56
20101212,2010-12-12,Sunday,16,Afternoon,30,26,6,5,16.67,1701.0,8022.2,193870,7,23.33,3,10.0
20100809,2010-08-09,Monday,19,Evening,79,32,6,4,5.06,941.0,2285.9,1398120,24,30.38,3,3.8
20100912,2010-09-12,Sunday,14,Afternoon,85,71,7,5,5.88,6606.0,37981.6,2044324,10,11.76,24,28.24
20100912,2010-09-12,Sunday,13,Afternoon,75,57,9,8,10.67,1160.0,2734.1,1125429,13,17.33,3,4.0
20110516,2011-05-16,Monday,2,Early Morning,27,25,6,2,7.41,865.0,4595.8,598430,22,81.48,2,7.41
20101020,2010-10-20,Wednesday,18,Evening,42,38,8,5,11.9,1930.0,6825.5,326072,15,35.71,4,9.52
20110411,2011-04-11,Monday,8,Morning,87,77,7,6,6.9,676.0,2413.6,941726,59,67.82,3,3.45
20110405,2011-04-05,Tuesday,18,Evening,107,61,10,17,15.89,3364.0,9743.7,3846057,23,21.5,8,7.48
20100926,2010-09-26,Sunday,17,Afternoon,72,44,7,8,11.11,1454.0,3853.6,793735,19,26.39,3,4.17
20100926,2010-09-26,Sunday,10,Morning,43,39,7,3,6.98,4742.0,21349.1,485607,25,58.14,12,27.91
20101126,2010-11-26,Friday,9,Morning,42,31,6,4,9.52,1273.0,4575.05,321806,11,26.19,2,4.76
20110218,2011-02-18,Friday,14,Afternoon,229,168,11,19,8.3,970.0,2408.4,2282609,48,20.96,3,1.31
20110510,2011-05-10,Tuesday,22,Evening,54,46,6,10,18.52,1625.0,8090.95,418181,29,53.7,8,14.81
20110516,2011-05-16,Monday,19,Evening,186,117,10,20,10.75,1019.0,2967.0,1835037,17,9.14,5,2.69
20110212,2011-02-12,Saturday,14,Afternoon,41,33,6,5,12.2,2911.0,9370.0,653178,15,36.59,3,7.32
20110218,2011-02-18,Friday,16,Afternoon,78,42,10,11,14.1,824.0,2375.95,3998954,10,12.82,2,2.56
20100809,2010-08-09,Monday,17,Afternoon,365,306,6,31,8.49,726.0,1837.2,5493086,26,7.12,5,1.37
20110306,2011-03-06,Sunday,18,Evening,27,24,7,4,14.81,1166.0,6256.9,201660,6,22.22,2,7.41
20110306,2011-03-06,Sunday,21,Evening,113,98,7,7,6.19,1707.0,2745.6,730449,5,4.42,3,2.65
20101118,2010-11-18,Thursday,15,Afternoon,105,95,6,10,9.52,2517.0,9909.8,1198835,25,23.81,13,12.38
20110510,2011-05-10,Tuesday,23,Evening,53,45,6,8,15.09,2306.0,11970.6,391737,29,54.72,7,13.21
20101031,2010-10-31,Sunday,21,Evening,106,31,9,8,7.55,977.0,1721.75,1958025,63,59.43,2,1.89
20110504,2011-05-04,Wednesday,15,Afternoon,74,40,8,12,16.22,637.0,1084.05,637567,11,14.86,2,2.7
20100801,2010-08-01,Sunday,21,Evening,71,43,5,8,11.27,904.0,1610.0,682084,16,22.54,2,2.82
20101215,2010-12-15,Wednesday,2,Early Morning,62,38,26,6,9.68,1302.0,3830.9,4077230,50,80.65,2,3.23
20110510,2011-05-10,Tuesday,0,Early Morning,69,56,7,11,15.94,765.0,1847.0,552599,28,40.58,2,2.9
20110427,2011-04-27,Wednesday,19,Evening,57,36,7,9,15.79,978.0,5495.8,431917,8,14.04,5,8.77
20101023,2010-10-23,Saturday,4,Early Morning,105,85,11,13,12.38,4211.0,25209.8,2407530,26,24.76,17,16.19
20110510,2011-05-10,Tuesday,21,Evening,221,160,7,18,8.14,630.0,875.0,2304015,24,10.86,7,3.17
20110504,2011-05-04,Wednesday,8,Morning,159,145,7,12,7.55,1030.0,3247.1,1598405,17,10.69,7,4.4
20100906,2010-09-06,Monday,6,Morning,26,23,5,1,3.85,1454.0,6425.75,630337,20,76.92,3,11.54
20101113,2010-11-13,Saturday,0,Early Morning,78,31,7,5,6.41,4667.0,5498.55,2192082,38,48.72,4,5.13
20101027,2010-10-27,Wednesday,19,Evening,79,43,6,5,6.33,3678.0,7867.7,1724655,52,65.82,4,5.06
20100718,2010-07-18,Sunday,4,Early Morning,77,73,6,5,6.49,680.0,728.4,551214,12,15.58,2,2.6
20101118,2010-11-18,Thursday,14,Afternoon,108,80,10,9,8.33,1271.0,6606.35,1774166,21,19.44,7,6.48
20101031,2010-10-31,Sunday,22,Evening,138,102,8,12,8.7,996.0,3126.55,1493242,23,16.67,3,2.17
20110209,2011-02-09,Wednesday,4,Early Morning,75,60,6,9,12.0,1551.0,1956.3,562963,7,9.33,2,2.67
20101101,2010-11-01,Monday,15,Afternoon,140,122,7,10,7.14,860.0,1575.6,1124648,10,7.14,2,1.43
20101118,2010-11-18,Thursday,17,Afternoon,94,82,5,6,6.38,1732.0,1294.0,34754558,34,36.17,2,2.13
20110516,2011-05-16,Monday,6,Morning,52,42,5,3,5.77,1860.0,2194.65,1129653,12,23.08,2,3.85
20100725,2010-07-25,Sunday,10,Morning,174,100,7,19,10.92,1035.0,2733.1,1753766,33,18.97,2,1.15
20110119,2011-01-19,Wednesday,23,Evening,42,31,6,7,16.67,1494.0,7155.05,337268,7,16.67,4,9.52
20100809,2010-08-09,Monday,21,Evening,184,121,7,7,3.8,1715.0,2121.15,2206623,19,10.33,2,1.09
20101101,2010-11-01,Monday,7,Morning,120,105,7,8,6.67,647.0,1738.65,948606,8,6.67,1,0.83
20110407,2011-04-07,Thursday,12,Afternoon,30,26,7,3,10.0,370.0,733.4,195313,26,86.67,1,3.33
20110411,2011-04-11,Monday,7,Morning,90,64,8,9,10.0,308.0,857.1,1276765,45,50.0,1,1.11
20110407,2011-04-07,Thursday,3,Early Morning,72,56,7,11,15.28,427.0,965.6,1005460,28,38.89,1,1.39
20110405,2011-04-05,Tuesday,12,Afternoon,73,66,8,4,5.48,531.0,1213.8,2008384,50,68.49,1,1.37
20100808,2010-08-08,Sunday,4,Early Morning,30,30,4,0,0.0,766.0,1350.0,279290,26,86.67,1,3.33
20100923,2010-09-23,Thursday,4,Early Morning,36,32,4,3,8.33,869.0,1039.5,446238,28,77.78,1,2.78
20100906,2010-09-06,Monday,5,Early Morning,50,45,6,3,6.0,614.0,964.3,541141,22,44.0,1,2.0
20110411,2011-04-11,Monday,20,Evening,104,100,5,3,2.88,284.0,776.35,1590080,78,75.0,1,0.96
20101126,2010-11-26,Friday,23,Evening,613,302,8,22,3.59,525.0,920.2,6620345,30,4.89,1,0.16
20110510,2011-05-10,Tuesday,14,Afternoon,239,175,10,15,6.28,425.0,692.5,2187662,37,15.48,1,0.42
20100801,2010-08-01,Sunday,12,Afternoon,14,13,6,2,14.29,3727.0,17419.6,17453582,10,71.43,1,7.14
20110218,2011-02-18,Friday,18,Evening,53,49,6,3,5.66,940.0,1366.8,559359,38,71.7,1,1.89
20110504,2011-05-04,Wednesday,21,Evening,22,17,5,4,18.18,1355.0,4760.9,331075,17,77.27,1,4.55
20101101,2010-11-01,Monday,13,Afternoon,27,25,5,3,11.11,1306.0,3416.6,454188,9,33.33,1,3.7
20101111,2010-11-11,Thursday,18,Evening,45,38,8,6,13.33,624.0,1669.6,2848139,27,60.0,1,2.22
20110411,2011-04-11,Monday,22,Evening,110,59,8,16,14.55,450.0,909.2,1025067,24,21.82,1,0.91
20110516,2011-05-16,Monday,5,Early Morning,40,32,7,7,17.5,536.0,1063.85,568466,20,50.0,1,2.5
20100916,2010-09-16,Thursday,13,Afternoon,33,28,6,4,12.12,1107.0,2698.6,344910,22,66.67,1,3.03
20100718,2010-07-18,Sunday,18,Evening,60,37,8,7,11.67,1062.0,885.9,33388498,13,21.67,1,1.67
20110209,2011-02-09,Wednesday,13,Afternoon,27,25,7,3,11.11,1392.0,721.2,227806,8,29.63,1,3.7
20110411,2011-04-11,Monday,15,Afternoon,154,115,7,16,10.39,327.0,753.6,1901969,78,50.65,1,0.65
20110424,2011-04-24,Sunday,22,Evening,34,30,7,5,14.71,766.0,1723.5,234336,12,35.29,1,2.94
20110516,2011-05-16,Monday,4,Early Morning,66,60,7,4,6.06,622.0,1109.75,828276,42,63.64,1,1.52
20110516,2011-05-16,Monday,16,Afternoon,64,58,9,6,9.38,631.0,2123.8,571458,37,57.81,1,1.56
20101126,2010-11-26,Friday,12,Afternoon,80,72,10,7,8.75,1108.0,2464.75,2242803,27,33.75,1,1.25
20100916,2010-09-16,Thursday,14,Afternoon,133,68,9,13,9.77,418.0,1108.0,3429498,11,8.27,1,0.75
20101223,2010-12-23,Thursday,16,Afternoon,33,28,10,6,18.18,907.0,701.8,571789,13,39.39,1,3.03
20101027,2010-10-27,Wednesday,21,Evening,784,565,8,45,5.74,259.0,1533.55,7323807,83,10.59,1,0.13
20101008,2010-10-08,Friday,13,Afternoon,21,17,6,2,9.52,1139.0,2242.0,216665,18,85.71,1,4.76
20101118,2010-11-18,Thursday,13,Afternoon,101,93,6,4,3.96,472.0,450.0,1115659,94,93.07,1,0.99
20110119,2011-01-19,Wednesday,14,Afternoon,162,128,11,31,19.14,573.0,1830.8,2077751,9,5.56,1,0.62
20110424,2011-04-24,Sunday,6,Morning,42,41,5,1,2.38,537.0,777.9,382357,34,80.95,1,2.38
20110407,2011-04-07,Thursday,21,Evening,164,105,7,16,9.76,701.0,885.1,1173709,57,34.76,1,0.61
20101025,2010-10-25,Monday,17,Afternoon,110,72,7,12,10.91,668.0,1743.65,1338901,11,10.0,1,0.91
20100923,2010-09-23,Thursday,15,Afternoon,198,152,8,21,10.61,292.0,640.95,2362363,16,8.08,1,0.51
20101025,2010-10-25,Monday,0,Early Morning,15,13,4,1,6.67,1044.0,4445.4,164854,7,46.67,1,6.67
20101101,2010-11-01,Monday,21,Evening,450,241,9,37,8.22,402.0,1678.55,4807462,94,20.89,1,0.22
20110424,2011-04-24,Sunday,21,Evening,59,37,7,10,16.95,486.0,1686.2,685814,17,28.81,1,1.69
20110411,2011-04-11,Monday,17,Afternoon,184,116,10,28,15.22,320.0,750.0,2022846,78,42.39,1,0.54
20110218,2011-02-18,Friday,9,Morning,51,33,6,9,17.65,786.0,1635.5,787685,8,15.69,1,1.96
20101031,2010-10-31,Sunday,14,Afternoon,40,35,7,6,15.0,911.0,2207.8,618997,8,20.0,1,2.5
20101212,2010-12-12,Sunday,12,Afternoon,21,17,5,3,14.29,647.0,955.0,188663,11,52.38,1,4.76
20100801,2010-08-01,Sunday,22,Evening,22,21,5,2,9.09,976.0,644.0,226051,13,59.09,1,4.55
20110218,2011-02-18,Friday,1,Early Morning,171,149,10,9,5.26,435.0,1121.0,18219508,118,69.01,1,0.58
20110516,2011-05-16,Monday,3,Early Morning,50,39,7,6,12.0,786.0,2514.15,795646,22,44.0,1,2.0
20110212,2011-02-12,Saturday,19,Evening,15,10,5,3,20.0,841.0,2977.5,144257,4,26.67,1,6.67
20110212,2011-02-12,Saturday,5,Early Morning,135,43,7,15,11.11,634.0,1364.2,649633,17,12.59,1,0.74
20100801,2010-08-01,Sunday,18,Evening,14,13,4,0,0.0,1384.0,5742.4,145265,10,71.43,1,7.14
20110405,2011-04-05,Tuesday,3,Early Morning,18,17,6,1,5.56,512.0,1354.25,825700,14,77.78,1,5.56
20110427,2011-04-27,Wednesday,21,Evening,32,31,5,3,9.38,2187.0,1401.8,17614296,9,28.13,1,3.13
20101215,2010-12-15,Wednesday,0,Early Morning,105,33,24,3,2.86,928.0,1955.4,2450475,65,61.9,1,0.95
20110405,2011-04-05,Tuesday,21,Evening,24,20,6,1,4.17,723.0,1465.55,442636,18,75.0,1,4.17
20110405,2011-04-05,Tuesday,16,Afternoon,81,42,9,8,9.88,441.0,1339.0,2139709,19,23.46,1,1.23
20110130,2011-01-30,Sunday,13,Afternoon,37,31,8,6,16.22,477.0,979.2,427976,13,35.14,1,2.7
20110427,2011-04-27,Wednesday,23,Evening,47,27,7,6,12.77,679.0,1726.6,462646,9,19.15,1,2.13
20101113,2010-11-13,Saturday,3,Early Morning,34,27,6,5,14.71,925.0,2784.75,612012,15,44.12,1,2.94
20110209,2011-02-09,Wednesday,7,Morning,1017,917,8,47,4.62,276.0,1020.2,8331298,9,0.88,1,0.1
20100801,2010-08-01,Sunday,16,Afternoon,37,32,4,3,8.11,608.0,660.6,307098,11,29.73,1,2.7
20101031,2010-10-31,Sunday,11,Morning,26,22,8,5,19.23,873.0,1300.25,620326,12,46.15,1,3.85
20110212,2011-02-12,Saturday,16,Afternoon,42,37,5,1,2.38,1601.0,3709.35,1572345,41,97.62,1,2.38
20110405,2011-04-05,Tuesday,13,Afternoon,140,63,9,13,9.29,489.0,1896.95,832077,15,10.71,1,0.71
20100923,2010-09-23,Thursday,18,Evening,47,45,6,4,8.51,1271.0,363.4,17727252,27,57.45,1,2.13
20110504,2011-05-04,Wednesday,14,Afternoon,34,29,7,4,11.76,510.0,1106.45,433218,14,41.18,1,2.94
20101126,2010-11-26,Friday,19,Evening,83,59,10,8,9.64,881.0,2174.1,1009324,32,38.55,1,1.2
20110424,2011-04-24,Sunday,12,Afternoon,23,21,4,0,0.0,680.0,1075.1,276784,14,60.87,1,4.35
20100906,2010-09-06,Monday,2,Early Morning,35,34,5,0,0.0,650.0,1666.2,546292,26,74.29,1,2.86
20110306,2011-03-06,Sunday,17,Afternoon,36,27,8,7,19.44,1665.0,1111.25,17650645,10,27.78,1,2.78
20101126,2010-11-26,Friday,17,Afternoon,79,45,10,10,12.66,496.0,1156.1,670072,9,11.39,1,1.27
20100809,2010-08-09,Monday,2,Early Morning,28,27,6,2,7.14,898.0,3519.65,238009,21,75.0,1,3.57
20110209,2011-02-09,Wednesday,11,Morning,14,12,6,2,14.29,7247.0,34488.0,799979,8,57.14,1,7.14
20110411,2011-04-11,Monday,3,Early Morning,43,40,7,5,11.63,828.0,2050.0,211222,28,65.12,1,2.33
20100808,2010-08-08,Sunday,2,Early Morning,35,33,5,2,5.71,495.0,795.8,340583,19,54.29,1,2.86
20101118,2010-11-18,Thursday,11,Morning,34,29,6,2,5.88,829.0,1399.5,585093,18,52.94,1,2.94
20110427,2011-04-27,Wednesday,16,Afternoon,131,66,7,13,9.92,321.0,911.5,2664709,6,4.58,1,0.76
20100926,2010-09-26,Sunday,22,Evening,186,176,5,4,2.15,455.0,880.75,3132305,172,92.47,1,0.54
20110209,2011-02-09,Wednesday,2,Early Morning,122,103,7,8,6.56,255.0,596.85,813942,7,5.74,1,0.82
20110407,2011-04-07,Thursday,0,Early Morning,60,45,9,5,8.33,766.0,3769.25,1262743,28,46.67,1,1.67
20110504,2011-05-04,Wednesday,10,Morning,19,19,6,1,5.26,1349.0,2966.8,192091,15,78.95,1,5.26
20100809,2010-08-09,Monday,23,Evening,138,119,8,8,5.8,276.0,670.25,1005786,21,15.22,1,0.72
20101118,2010-11-18,Thursday,12,Afternoon,45,29,6,7,15.56,663.0,1020.0,670155,8,17.78,1,2.22
20101008,2010-10-08,Friday,0,Early Morning,213,175,8,13,6.1,631.0,1635.2,1706405,17,7.98,1,0.47
20100809,2010-08-09,Monday,20,Evening,115,56,8,4,3.48,915.0,2201.7,1839578,31,26.96,1,0.87
20110411,2011-04-11,Monday,12,Afternoon,72,66,6,3,4.17,5246.0,840.5,6343128,60,83.33,1,1.39
20101023,2010-10-23,Saturday,19,Evening,35,26,4,4,11.43,1751.0,1627.5,235851,4,11.43,1,2.86
20110306,2011-03-06,Sunday,5,Early Morning,29,15,5,5,17.24,1029.0,2710.2,308725,10,34.48,1,3.45
20101027,2010-10-27,Wednesday,18,Evening,46,41,4,3,6.52,6802.0,2911.0,741264,18,39.13,1,2.17
20100926,2010-09-26,Sunday,18,Evening,66,49,7,4,6.06,560.0,1667.5,488118,24,36.36,1,1.52
20100912,2010-09-12,Sunday,19,Evening,257,200,10,25,9.73,295.0,658.6,10961709,40,15.56,1,0.39
20110119,2011-01-19,Wednesday,6,Morning,23,20,6,2,8.7,2590.0,721.8,17530943,12,52.17,1,4.35
20101027,2010-10-27,Wednesday,4,Early Morning,18,15,5,1,5.56,908.0,3118.45,187556,7,38.89,1,5.56
20110218,2011-02-18,Friday,15,Afternoon,110,77,7,16,14.55,423.0,1159.7,3784579,9,8.18,1,0.91
20110119,2011-01-19,Wednesday,11,Morning,22,20,8,3,13.64,796.0,1468.85,492797,14,63.64,1,4.55
20110218,2011-02-18,Friday,8,Morning,145,135,8,11,7.59,526.0,1323.4,1520079,109,75.17,1,0.69
20110306,2011-03-06,Sunday,20,Evening,27,25,5,2,7.41,1447.0,4692.7,193328,5,18.52,1,3.7
20100923,2010-09-23,Thursday,23,Evening,78,54,5,15,19.23,671.0,1351.2,1011179,18,23.08,1,1.28
20100718,2010-07-18,Sunday,20,Evening,246,142,10,16,6.5,493.0,1656.75,4769635,16,6.5,1,0.41
20110405,2011-04-05,Tuesday,9,Morning,1036,1033,6,2,0.19,160.0,136.0,12007797,1014,97.88,1,0.1
20110516,2011-05-16,Monday,23,Evening,114,89,7,9,7.89,670.0,1820.95,1136317,12,10.53,1,0.88
20110407,2011-04-07,Thursday,1,Early Morning,48,43,7,5,10.42,849.0,1913.45,319057,25,52.08,1,2.08
20110306,2011-03-06,Sunday,19,Evening,235,194,8,15,6.38,461.0,819.5,1646669,4,1.7,1,0.43
20101215,2010-12-15,Wednesday,1,Early Morning,75,35,20,8,10.67,922.0,1648.9,1042856,21,28.0,1,1.33
20101113,2010-11-13,Saturday,1,Early Morning,47,20,6,5,10.64,1520.0,4128.4,858106,25,53.19,1,2.13
20110516,2011-05-16,Monday,1,Early Morning,56,37,8,8,14.29,629.0,1668.0,412939,16,28.57,1,1.79
20101023,2010-10-23,Saturday,16,Afternoon,91,84,6,6,6.59,749.0,1919.5,723829,7,7.69,1,1.1
20101113,2010-11-13,Saturday,11,Morning,38,29,6,6,15.79,1464.0,3631.95,946915,11,28.95,1,2.63
20110424,2011-04-24,Sunday,15,Afternoon,42,36,7,5,11.9,687.0,860.7,270682,21,50.0,1,2.38
20110209,2011-02-09,Wednesday,5,Early Morning,8,7,3,0,0.0,991.0,2535.2,72035,3,37.5,0,0.0
20110205,2011-02-05,Saturday,19,Evening,10,8,3,3,30.0,353.0,682.35,72886,7,70.0,0,0.0
20101215,2010-12-15,Wednesday,4,Early Morning,27,16,14,3,11.11,832.0,1696.4,616991,20,74.07,0,0.0
20101215,2010-12-15,Wednesday,20,Evening,42,33,10,8,19.05,562.0,1458.4,426019,20,47.62,0,0.0
20110212,2011-02-12,Saturday,12,Afternoon,42,32,9,5,11.9,498.0,906.9,405070,35,83.33,0,0.0
20110516,2011-05-16,Monday,18,Evening,129,93,10,12,9.3,453.0,1440.0,1118133,16,12.4,0,0.0
20101225,2010-12-25,Saturday,18,Evening,58,38,9,9,15.52,229.0,630.05,450314,13,22.41,0,0.0
20110504,2011-05-04,Wednesday,5,Early Morning,62,46,10,6,9.68,282.0,730.95,511918,19,30.65,0,0.0
20101111,2010-11-11,Thursday,15,Afternoon,49,33,10,11,22.45,388.0,1428.8,3548301,23,46.94,0,0.0
20110516,2011-05-16,Monday,17,Afternoon,42,33,9,8,19.05,315.0,755.15,266732,17,40.48,0,0.0
20100923,2010-09-23,Thursday,13,Afternoon,429,209,10,27,6.29,173.0,689.6,3039756,25,5.83,0,0.0
20110218,2011-02-18,Friday,21,Evening,66,59,9,4,6.06,418.0,1112.5,1743199,33,50.0,0,0.0
20101212,2010-12-12,Sunday,22,Evening,98,53,10,6,6.12,589.0,1622.4,1262114,62,63.27,0,0.0
20101031,2010-10-31,Sunday,1,Early Morning,69,46,9,11,15.94,546.0,1346.6,754915,18,26.09,0,0.0
20110411,2011-04-11,Monday,14,Afternoon,125,92,11,11,8.8,263.0,693.8,1021956,72,57.6,0,0.0
20101215,2010-12-15,Wednesday,16,Afternoon,87,55,10,13,14.94,526.0,1118.0,1619829,21,24.14,0,0.0
20110510,2011-05-10,Tuesday,13,Afternoon,43,40,9,3,6.98,395.0,801.3,435791,22,51.16,0,0.0
20110218,2011-02-18,Friday,13,Afternoon,59,51,9,6,10.17,539.0,1296.9,602531,33,55.93,0,0.0
20110405,2011-04-05,Tuesday,2,Early Morning,52,35,9,10,19.23,227.0,592.75,565849,16,30.77,0,0.0
20110405,2011-04-05,Tuesday,1,Early Morning,54,36,9,9,16.67,288.0,573.95,341351,15,27.78,0,0.0
20110119,2011-01-19,Wednesday,13,Afternoon,57,52,10,3,5.26,546.0,1039.6,915204,39,68.42,0,0.0
20101215,2010-12-15,Wednesday,5,Early Morning,25,13,11,5,20.0,837.0,1609.0,549120,19,76.0,0,0.0
20110218,2011-02-18,Friday,10,Morning,186,121,13,19,10.22,209.0,881.0,1386091,13,6.99,0,0.0
20101215,2010-12-15,Wednesday,14,Afternoon,62,43,9,6,9.68,518.0,1144.75,580245,20,32.26,0,0.0
20101215,2010-12-15,Wednesday,6,Morning,56,47,11,6,10.71,588.0,1566.0,2301983,33,58.93,0,0.0
20110205,2011-02-05,Saturday,13,Afternoon,50,35,9,6,12.0,314.0,667.3,407821,11,22.0,0,0.0
20101008,2010-10-08,Friday,17,Afternoon,147,125,9,10,6.8,193.0,437.2,1048414,16,10.88,0,0.0
20100801,2010-08-01,Sunday,13,Afternoon,26,16,9,1,3.85,561.0,1186.25,519772,9,34.62,0,0.0
20101212,2010-12-12,Sunday,7,Morning,11,10,3,2,18.18,351.0,688.0,38739,5,45.45,0,0.0
20100718,2010-07-18,Sunday,2,Early Morning,22,15,9,5,22.73,442.0,820.2,251557,14,63.64,0,0.0
20101223,2010-12-23,Thursday,18,Evening,49,42,10,10,20.41,349.0,600.2,442211,38,77.55,0,0.0
20101113,2010-11-13,Saturday,23,Evening,96,31,11,7,7.29,779.0,1755.0,2066314,68,70.83,0,0.0
20101126,2010-11-26,Friday,20,Evening,186,70,12,17,9.14,366.0,1528.0,2523553,17,9.14,0,0.0
20101223,2010-12-23,Thursday,20,Evening,233,196,10,16,6.87,409.0,928.2,1020676,13,5.58,0,0.0
20110510,2011-05-10,Tuesday,16,Afternoon,182,112,9,24,13.19,225.0,681.85,2639540,22,12.09,0,0.0
20101215,2010-12-15,Wednesday,22,Evening,95,35,9,9,9.47,629.0,1639.5,1257601,46,48.42,0,0.0
20101025,2010-10-25,Monday,12,Afternoon,14,13,3,0,0.0,443.0,818.95,90783,7,50.0,0,0.0
20101202,2010-12-02,Thursday,22,Evening,12,11,3,1,8.33,372.0,721.3,204366,12,100.0,0,0.0
20101215,2010-12-15,Wednesday,7,Morning,63,31,20,4,6.35,853.0,1838.0,1642879,35,55.56,0,0.0
20101126,2010-11-26,Friday,16,Afternoon,179,101,9,10,5.59,523.0,1162.1,1939568,28,15.64,0,0.0
20110504,2011-05-04,Wednesday,17,Afternoon,37,33,10,4,10.81,313.0,1533.2,386473,14,37.84,0,0.0
20100924,2010-09-24,Friday,23,Evening,37,32,3,5,13.51,576.0,1317.0,581486,7,18.92,0,0.0
20100924,2010-09-24,Friday,21,Evening,15,13,3,1,6.67,408.0,977.3,105959,7,46.67,0,0.0
20110130,2011-01-30,Sunday,0,Early Morning,45,31,9,6,13.33,794.0,2750.2,812545,11,24.44,0,0.0
20101111,2010-11-11,Thursday,11,Morning,202,98,10,21,10.4,160.0,408.85,1210259,16,7.92,0,0.0
20110130,2011-01-30,Sunday,12,Afternoon,38,33,9,10,26.32,247.0,616.15,226733,12,31.58,0,0.0
20110119,2011-01-19,Wednesday,15,Afternoon,72,42,11,15,20.83,372.0,1081.65,1421498,12,16.67,0,0.0
20101225,2010-12-25,Saturday,0,Early Morning,63,58,9,5,7.94,684.0,2427.6,452694,44,69.84,0,0.0
20110212,2011-02-12,Saturday,15,Afternoon,87,69,10,7,8.05,197.0,619.7,514607,16,18.39,0,0.0
20110205,2011-02-05,Saturday,11,Morning,34,30,9,7,20.59,294.0,732.0,323719,14,41.18,0,0.0
20110205,2011-02-05,Saturday,23,Evening,39,31,9,5,12.82,259.0,1227.9,395789,9,23.08,0,0.0
20110405,2011-04-05,Tuesday,8,Morning,63,45,9,8,12.7,200.0,597.2,509559,25,39.68,0,0.0
20110212,2011-02-12,Saturday,21,Evening,86,48,11,12,13.95,414.0,966.0,680457,21,24.42,0,0.0
20110209,2011-02-09,Wednesday,19,Evening,131,59,10,18,13.74,607.0,1852.5,874610,10,7.63,0,0.0
20110407,2011-04-07,Thursday,14,Afternoon,307,200,10,44,14.33,359.0,869.0,2515954,24,7.82,0,0.0
20110411,2011-04-11,Monday,10,Morning,113,81,9,8,7.08,213.0,584.8,1010747,62,54.87,0,0.0
20101101,2010-11-01,Monday,16,Afternoon,70,35,9,11,15.71,601.0,1588.9,573859,10,14.29,0,0.0
20110209,2011-02-09,Wednesday,14,Afternoon,17,14,3,6,35.29,300.0,495.6,121731,10,58.82,0,0.0
20101023,2010-10-23,Saturday,0,Early Morning,12,10,3,2,16.67,477.0,1166.2,50641,6,50.0,0,0.0
20101027,2010-10-27,Wednesday,5,Early Morning,12,11,3,1,8.33,454.0,890.55,56417,7,58.33,0,0.0
20110504,2011-05-04,Wednesday,3,Early Morning,178,98,13,18,10.11,255.0,844.25,1201738,23,12.92,0,0.0
20110205,2011-02-05,Saturday,16,Afternoon,101,51,10,15,14.85,270.0,622.0,1387319,13,12.87,0,0.0
20101027,2010-10-27,Wednesday,6,Morning,7,6,3,0,0.0,493.0,858.4,27870,6,85.71,0,0.0
20110504,2011-05-04,Wednesday,11,Morning,19,19,3,2,10.53,292.0,766.6,113819,13,68.42,0,0.0
20101020,2010-10-20,Wednesday,6,Morning,7,5,3,1,14.29,544.0,1499.9,55421,5,71.43,0,0.0
20110218,2011-02-18,Friday,22,Evening,25,25,3,1,4.0,348.0,617.0,238086,17,68.0,0,0.0
20110209,2011-02-09,Wednesday,15,Afternoon,35,26,9,5,14.29,601.0,1672.8,469050,16,45.71,0,0.0
20110119,2011-01-19,Wednesday,17,Afternoon,58,47,9,25,43.1,484.0,1059.15,386840,29,50.0,0,0.0
20100809,2010-08-09,Monday,22,Evening,105,69,9,11,10.48,456.0,1542.4,988095,19,18.1,0,0.0
